id,host_id,neighbourhood,property_type,room_type,accommodates,price,minimum_nights,maximum_nights,bedrooms,beds,cancellation_policy,number_of_reviews,review_scores_accuracy
33797638,164702807,6,2,3,2,25,2,30,2.0,2.0,flexible,0,
33798894,13410440,6,2,3,1,29,3,19,1.0,0.0,flexible,0,
33799821,250194963,11,2,1,2,60,2,30,1.0,1.0,flexible,2,10.0
33800714,96151060,6,2,3,2,19,1,2,1.0,1.0,flexible,8,10.0
33805497,253824765,4,2,3,1,13,6,1125,1.0,1.0,flexible,0,
33805945,161729182,4,2,1,4,19,15,60,2.0,2.0,flexible,9,10.0
33806700,253824765,4,2,3,1,13,7,1125,1.0,1.0,flexible,3,9.0
33807039,231481664,8,4,4,3,9,2,30,1.0,1.0,strict_14_with_grace_period,8,9.0
33807411,49092261,6,2,3,2,60,3,1125,1.0,1.0,flexible,2,10.0
33807527,3671870,6,2,3,2,75,1,1125,1.0,1.0,strict_14_with_grace_period,54,10.0
33808135,32789732,6,29,1,3,43,4,45,1.0,1.0,moderate,29,10.0
33808147,183355903,6,2,3,2,33,3,1125,1.0,1.0,flexible,0,
33808420,255255279,11,2,3,1,27,1,15,1.0,1.0,flexible,17,10.0
33808487,183355903,6,2,3,2,33,3,1125,1.0,1.0,moderate,1,
33808664,183355903,6,2,3,2,33,3,1125,1.0,1.0,moderate,0,
33808988,40104279,6,2,1,6,136,1,1125,2.0,4.0,flexible,52,10.0
33809016,104400812,11,15,1,4,77,3,1125,2.0,2.0,flexible,7,10.0
33809292,156455377,6,2,3,2,25,1,91,1.0,1.0,moderate,65,10.0
33810547,47491708,6,2,3,3,23,2,10,1.0,1.0,strict_14_with_grace_period,35,10.0
33810592,10764020,6,26,1,6,288,1,1125,2.0,2.0,strict_14_with_grace_period,0,
33810636,66387078,6,2,3,1,12,2,29,1.0,1.0,flexible,26,10.0
33811365,255253880,6,2,1,5,126,1,1125,2.0,2.0,moderate,6,9.0
33813145,11713276,6,2,3,2,35,2,7,1.0,0.0,strict_14_with_grace_period,0,
33813639,84663951,3,2,3,1,23,1,15,1.0,1.0,flexible,4,10.0
33816608,173504271,8,2,4,1,15,1,1125,1.0,0.0,strict_14_with_grace_period,23,10.0
33821696,76441402,13,26,3,2,10,1,30,1.0,1.0,flexible,1,10.0
33823064,127233194,6,15,3,2,15,1,1125,1.0,1.0,flexible,82,9.0
33825621,226004651,7,2,3,2,19,2,25,1.0,1.0,strict_14_with_grace_period,0,
33829439,50777315,6,2,3,3,113,1,7,1.0,2.0,flexible,1,10.0
33830227,121081895,6,2,3,1,20,1,30,1.0,1.0,moderate,17,8.0
33830648,172610126,8,2,1,4,28,2,30,2.0,2.0,moderate,19,9.0
33830775,230514702,6,2,1,2,52,2,1125,1.0,1.0,moderate,25,9.0
33831245,170110545,6,2,3,2,22,1,25,1.0,1.0,strict_14_with_grace_period,6,9.0
33831302,171829234,6,15,3,2,11,2,1125,1.0,1.0,flexible,1,10.0
33831761,255434248,3,26,3,2,24,2,30,1.0,1.0,flexible,2,10.0
33832533,127233194,6,15,3,2,15,1,1125,1.0,1.0,flexible,54,10.0
33832578,170110545,6,2,3,3,22,8,30,1.0,1.0,flexible,15,10.0
33832885,127233194,6,15,3,2,15,1,1125,1.0,1.0,flexible,67,9.0
33833273,213438266,6,2,1,5,48,1,1125,2.0,2.0,flexible,56,10.0
33833668,106556151,11,2,3,2,48,1,30,1.0,1.0,flexible,20,10.0
33833705,147341052,8,2,1,3,24,2,1125,1.0,2.0,strict_14_with_grace_period,31,10.0
33833767,59978106,11,2,1,2,65,2,5,1.0,1.0,flexible,25,10.0
33836051,14997290,11,2,1,2,60,2,1125,1.0,1.0,strict_14_with_grace_period,1,10.0
33837281,255488831,3,15,3,2,45,1,1125,1.0,1.0,strict_14_with_grace_period,0,
33837504,33901137,5,2,1,4,200,1,30,2.0,2.0,flexible,0,
33837518,55953768,6,2,1,4,55,7,60,2.0,3.0,moderate,39,10.0
33837995,107282537,11,15,1,5,44,1,1125,2.0,4.0,strict_14_with_grace_period,15,9.0
33838298,120991330,6,33,3,2,11,1,1125,1.0,1.0,moderate,13,9.0
33846122,49642900,4,2,1,4,44,1,1125,2.0,2.0,moderate,42,9.0
33846397,172610126,15,2,1,4,29,2,60,2.0,2.0,flexible,32,10.0
33849967,22382566,11,2,1,2,55,1,1125,1.0,1.0,moderate,29,10.0
33850791,57270548,3,26,3,3,19,2,190,1.0,1.0,strict_14_with_grace_period,4,8.0
33850894,183211814,4,26,3,1,11,2,1125,1.0,1.0,flexible,0,
33851482,240617245,3,15,3,1,11,1,1125,1.0,1.0,flexible,3,10.0
33851547,255602147,9,2,3,2,12,1,7,1.0,2.0,flexible,3,10.0
33852280,255608287,7,2,1,4,20,2,1125,2.0,2.0,flexible,75,10.0
33855091,101572703,4,2,3,2,13,30,31,2.0,2.0,strict_14_with_grace_period,6,9.0
33856750,248471999,6,15,3,1,20,1,30,1.0,1.0,flexible,1,10.0
33857557,25187306,4,2,1,1,40,2,1125,1.0,1.0,flexible,5,10.0
33859503,139547568,3,2,1,6,60,2,1125,2.0,3.0,moderate,38,10.0
33875174,244023409,6,2,1,5,100,1,15,2.0,3.0,flexible,0,
33877951,65824750,3,2,1,6,50,1,1125,3.0,3.0,moderate,26,10.0
33880501,255850177,6,2,3,2,14,2,14,1.0,1.0,flexible,50,9.0
33880669,121264149,1,33,1,4,65,2,1125,2.0,2.0,moderate,12,10.0
33881469,17179386,6,2,1,2,85,1,1125,1.0,1.0,flexible,21,10.0
33883733,255884740,3,2,1,5,50,3,120,2.0,2.0,flexible,0,
33885294,255898989,6,2,1,3,48,7,365,1.0,2.0,flexible,18,10.0
33885477,255658641,8,26,3,5,40,1,30,1.0,2.0,flexible,5,9.0
33886508,71601781,6,2,1,3,42,2,10,1.0,3.0,flexible,5,10.0
33897199,124157564,11,2,1,3,58,2,1125,1.0,2.0,flexible,6,9.0
33898587,23141017,3,26,3,1,9,2,1125,1.0,1.0,flexible,16,10.0
33899616,61085781,6,2,1,2,34,1,1125,1.0,1.0,moderate,36,10.0
33901632,98771778,6,2,1,4,49,3,1125,2.0,2.0,flexible,2,10.0
33903762,31219346,6,2,1,2,38,2,20,1.0,1.0,flexible,5,10.0
33903903,256026412,1,2,3,1,9,1,1125,1.0,1.0,moderate,3,9.0
33904390,59377821,6,2,1,6,50,1,1125,2.0,2.0,moderate,84,10.0
33906124,15695973,1,2,1,2,22,2,30,1.0,1.0,strict_14_with_grace_period,2,10.0
33906646,147361960,7,2,3,1,15,1,15,1.0,1.0,flexible,3,10.0
33906717,252563983,6,4,2,2,137,1,1125,1.0,1.0,flexible,0,
33906736,169764984,11,2,1,4,23,2,120,2.0,2.0,strict_14_with_grace_period,32,10.0
33907269,63500624,11,26,1,4,63,1,1125,2.0,2.0,strict_14_with_grace_period,19,10.0
33907505,256052817,3,2,3,1,11,1,1125,1.0,1.0,flexible,26,10.0
33908425,1940728,6,2,3,2,23,3,30,1.0,1.0,moderate,1,10.0
33908842,136046113,6,2,3,2,10,1,1125,1.0,1.0,flexible,0,
33910274,123228935,16,16,3,16,450,1,1125,4.0,10.0,flexible,1,10.0
33910357,7632571,6,2,1,3,44,25,365,1.0,1.0,moderate,6,10.0
33910689,256075299,1,26,3,3,114,2,1125,1.0,2.0,strict_14_with_grace_period,8,10.0
33910791,46420978,6,2,3,2,25,2,10,1.0,1.0,flexible,12,10.0
33911010,256080170,6,33,3,1,45,3,1125,0.0,0.0,flexible,0,
33911290,57413777,15,15,1,3,31,1,1125,1.0,2.0,strict_14_with_grace_period,20,10.0
33911297,116723457,1,26,3,1,10,7,1125,1.0,1.0,strict_14_with_grace_period,0,
33911780,256087173,3,2,1,2,20,2,30,1.0,1.0,flexible,52,10.0
33911889,91265490,6,2,1,5,59,1,1125,2.0,2.0,flexible,100,10.0
33911981,256075299,1,26,3,4,101,2,1125,1.0,2.0,strict_14_with_grace_period,9,10.0
33912126,91265490,6,2,1,5,60,1,1125,2.0,2.0,flexible,70,10.0
33912310,91265490,6,2,1,5,59,1,1125,2.0,2.0,flexible,90,10.0
33912473,256075299,1,26,3,2,95,2,1125,1.0,1.0,strict_14_with_grace_period,5,10.0
33912766,256075299,1,26,3,2,95,2,1125,1.0,1.0,strict_14_with_grace_period,10,10.0
33912805,256097607,4,22,1,2,25,2,90,1.0,1.0,flexible,65,10.0
33913049,256075299,1,23,3,4,101,2,1125,1.0,2.0,strict_14_with_grace_period,13,10.0
33913323,256075299,1,26,3,2,131,2,1125,1.0,1.0,strict_14_with_grace_period,7,10.0
33914534,141251684,6,2,3,3,25,2,1125,1.0,2.0,moderate,4,10.0
33914629,63287054,4,26,1,6,151,4,40,3.0,3.0,moderate,0,
33915568,107910740,6,2,1,4,58,2,1125,1.0,1.0,flexible,3,10.0
33916661,141119583,14,11,1,16,11,1,1125,0.0,0.0,moderate,0,
33916963,66387078,6,2,3,3,18,2,29,1.0,1.0,flexible,27,9.0
33926065,252563983,6,4,2,2,112,1,1125,1.0,1.0,flexible,0,
33932138,7838265,6,2,1,6,100,20,1125,2.0,3.0,moderate,4,10.0
33934340,35436165,14,12,3,3,20,2,7,2.0,2.0,flexible,0,
33935518,36879117,11,2,3,2,14,2,30,1.0,1.0,moderate,48,10.0
33938447,68925230,6,2,1,2,38,2,7,1.0,1.0,flexible,7,10.0
33938551,256274607,4,2,1,5,44,2,1125,3.0,3.0,moderate,47,10.0
33940627,4806593,6,2,1,4,56,3,1125,2.0,2.0,flexible,1,
33940878,46330854,3,2,3,2,25,1,1125,1.0,1.0,flexible,24,10.0
33942424,239023471,14,26,3,16,19,1,31,7.0,13.0,moderate,4,10.0
33942977,255999821,10,26,3,1,25,2,30,1.0,1.0,flexible,0,
33943573,48887511,6,35,1,2,38,2,7,1.0,1.0,flexible,0,
33943818,118117929,4,22,1,2,27,1,1125,1.0,1.0,flexible,76,9.0
33944860,48106570,11,29,1,2,74,1,365,1.0,1.0,flexible,34,9.0
33944880,256332955,11,2,3,2,25,1,1125,1.0,1.0,flexible,0,
33945586,46652606,6,2,3,2,40,1,15,1.0,1.0,flexible,0,
33946084,256341608,3,2,1,7,87,1,1125,3.0,4.0,moderate,34,10.0
33946223,55981868,6,2,1,6,93,2,300,3.0,3.0,flexible,50,10.0
33946259,65166005,3,2,1,6,64,3,25,2.0,2.0,flexible,0,
33950891,157598584,3,2,1,2,35,14,90,1.0,1.0,flexible,1,10.0
33959188,116434421,4,23,3,2,15,1,1125,1.0,2.0,flexible,7,9.0
33959978,117005984,6,2,3,5,27,1,1125,1.0,2.0,flexible,37,8.0
33961337,122649816,11,15,1,4,75,2,1125,3.0,3.0,flexible,33,10.0
33962568,240817984,11,26,3,11,125,8,8,4.0,8.0,flexible,0,
33964213,230577429,9,22,1,6,29,6,29,2.0,3.0,moderate,5,10.0
33964571,163719800,11,2,1,4,68,1,1125,2.0,2.0,flexible,58,10.0
33965133,256080170,6,33,3,1,27,3,1125,0.0,0.0,flexible,0,
33965379,135939267,6,2,3,2,25,1,1125,1.0,1.0,flexible,2,10.0
33969272,54531932,6,2,1,2,85,2,1125,1.0,1.0,moderate,26,9.0
33971178,72945136,6,2,1,4,62,2,366,2.0,2.0,strict_14_with_grace_period,30,10.0
33973463,256537583,6,2,3,2,15,2,2,1.0,1.0,flexible,0,
33973545,62178689,4,26,3,2,18,1,1125,1.0,1.0,flexible,22,10.0
33975985,247359562,6,29,1,2,29,1,45,1.0,1.0,strict_14_with_grace_period,80,9.0
33986663,256622459,3,29,1,2,27,1,1125,1.0,1.0,flexible,1,10.0
33989641,99100893,6,15,1,2,35,2,1125,1.0,1.0,strict_14_with_grace_period,3,10.0
33990588,127220732,3,2,1,5,41,3,1125,2.0,2.0,flexible,0,
33992127,256656404,4,15,3,1,9,1,7,1.0,1.0,moderate,70,10.0
33992169,236417017,11,26,3,1,19,1,1125,1.0,1.0,flexible,7,9.0
33992785,17036355,6,22,1,2,46,5,1125,0.0,1.0,flexible,35,9.0
33995585,188753676,6,2,1,4,50,1,1125,2.0,2.0,strict_14_with_grace_period,79,10.0
33997099,256696953,6,2,3,2,17,1,7,1.0,1.0,flexible,4,9.0
33997632,3333511,6,2,1,5,89,1,1125,3.0,3.0,moderate,57,10.0
33997813,207906877,6,2,3,1,17,1,5,1.0,1.0,flexible,0,
33998707,117790911,7,2,3,2,10,2,1125,1.0,1.0,moderate,2,10.0
34000938,184509112,3,2,3,2,23,1,340,1.0,1.0,moderate,9,10.0
34003930,22699549,4,29,1,2,23,3,30,1.0,2.0,strict_14_with_grace_period,45,10.0
34017258,256845820,2,4,3,3,15,1,7,2.0,2.0,flexible,3,7.0
34018549,233139079,7,33,3,1,27,1,1125,1.0,1.0,flexible,1,10.0
34021309,48510267,11,26,3,2,26,1,90,1.0,1.0,flexible,10,10.0
34022775,256860969,9,26,3,3,12,2,90,2.0,3.0,moderate,1,10.0
34023420,256902074,3,2,3,2,12,1,1125,1.0,1.0,flexible,6,10.0
34024440,209724278,7,26,1,5,43,1,1125,3.0,4.0,flexible,9,10.0
34025322,200835498,6,2,1,2,25,1,30,1.0,1.0,moderate,29,10.0
34034329,3676691,6,2,1,4,93,2,1125,2.0,2.0,strict_14_with_grace_period,44,10.0
34037464,216707191,3,2,3,1,12,3,1125,1.0,1.0,flexible,4,10.0
34037769,86719656,15,26,3,2,16,1,4,1.0,2.0,moderate,208,10.0
34040428,212104868,16,2,1,4,49,1,112,1.0,2.0,moderate,4,10.0
34040742,123524644,4,15,3,4,17,30,180,2.0,2.0,moderate,14,10.0
34041382,77160992,3,29,1,6,239,2,1125,3.0,3.0,flexible,5,10.0
34041441,58447760,4,2,1,2,50,2,1125,1.0,1.0,moderate,8,10.0
34041487,58447760,4,2,1,2,50,2,1125,1.0,1.0,moderate,13,10.0
34041761,46248409,6,2,1,6,250,1,30,3.0,3.0,moderate,68,10.0
34041932,156060998,3,2,3,2,25,1,20,1.0,1.0,flexible,5,10.0
34042082,52599772,6,2,3,2,50,1,15,1.0,1.0,flexible,0,
34042117,101123331,6,15,1,6,50,1,1125,2.0,3.0,moderate,27,10.0
34042265,161941340,14,15,3,2,12,1,1125,1.0,2.0,strict_14_with_grace_period,6,9.0
34042593,161875634,1,9,3,2,30,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34044098,23213280,3,2,1,16,78,2,1125,3.0,6.0,strict_14_with_grace_period,31,10.0
34057222,46584343,6,2,1,4,50,1,1125,1.0,2.0,strict_14_with_grace_period,64,10.0
34058357,84325900,6,29,1,2,19,7,60,1.0,1.0,strict_14_with_grace_period,4,10.0
34059448,256021123,4,2,3,2,12,2,180,0.0,2.0,flexible,5,10.0
34061161,257014443,11,2,3,1,29,1,1125,1.0,1.0,flexible,1,
34061236,174583041,4,22,1,2,23,1,90,2.0,2.0,flexible,0,
34063139,196855339,1,15,3,2,35,1,100,1.0,1.0,moderate,9,10.0
34063996,196855339,1,15,3,4,70,1,100,2.0,2.0,moderate,5,10.0
34064206,30780773,6,15,1,5,100,2,1125,2.0,3.0,flexible,4,10.0
34064979,246632734,6,2,1,2,78,4,1125,0.0,0.0,strict_14_with_grace_period,42,10.0
34065899,167589551,6,2,1,2,48,2,1125,1.0,2.0,moderate,9,9.0
34066370,18325185,6,26,3,2,24,2,40,1.0,1.0,moderate,1,
34066790,18506696,1,2,1,2,68,7,45,1.0,1.0,strict_14_with_grace_period,0,
34066959,257257285,4,2,1,2,21,1,12,1.0,1.0,flexible,13,10.0
34078845,200937270,2,22,3,4,40,1,7,2.0,2.0,flexible,4,10.0
34080140,6670319,6,2,1,2,50,5,15,1.0,1.0,flexible,0,
34082897,197321589,6,2,3,2,15,3,15,1.0,1.0,flexible,35,10.0
34083368,257367950,5,2,3,2,50,1,2,1.0,1.0,moderate,0,
34083744,248319170,6,2,1,4,79,1,1125,2.0,3.0,moderate,5,10.0
34083814,257374073,11,2,1,4,78,2,999,2.0,2.0,flexible,19,10.0
34083868,175923151,3,26,3,2,20,1,1125,1.0,1.0,flexible,24,9.0
34086345,218093006,11,2,3,1,10,3,10,1.0,1.0,flexible,8,10.0
34086763,107293823,3,2,3,1,500,1,1125,0.0,1.0,flexible,0,
34087629,177565023,11,2,1,6,106,1,1125,3.0,3.0,moderate,61,10.0
34088098,252133014,4,26,3,5,30,2,30,1.0,3.0,strict_14_with_grace_period,4,10.0
34088968,251206868,4,26,1,11,110,1,1125,5.0,6.0,strict_14_with_grace_period,55,10.0
34090466,145054720,6,26,3,2,29,1,31,1.0,1.0,flexible,5,10.0
34090753,74011866,4,2,3,1,11,1,1125,1.0,1.0,flexible,0,
34091025,204635471,11,22,3,2,32,1,1125,1.0,1.0,strict_14_with_grace_period,13,10.0
34091043,250379471,4,26,3,3,95,1,1125,1.0,3.0,flexible,1,2.0
34092229,3126571,6,2,1,4,89,3,60,2.0,2.0,moderate,3,10.0
34092886,251206868,4,26,3,3,36,1,1125,1.0,2.0,strict_14_with_grace_period,4,10.0
34093003,63640765,3,23,1,1,20,2,15,1.0,1.0,flexible,4,10.0
34093463,152275303,3,2,1,4,25,2,1125,1.0,3.0,strict_14_with_grace_period,23,10.0
34093642,6106567,6,2,1,4,187,3,56,2.0,2.0,moderate,0,
34095510,183990400,5,29,1,6,145,5,1125,2.0,2.0,moderate,1,
34095742,62118966,6,2,1,4,85,5,1125,2.0,3.0,flexible,6,10.0
34096353,257476560,4,15,1,2,20,1,2,1.0,1.0,moderate,2,9.0
34113475,257579765,7,33,3,2,14,3,14,1.0,1.0,flexible,0,
34116413,119155216,3,15,3,1,12,3,1125,1.0,1.0,flexible,6,10.0
34119875,41866109,11,2,1,6,135,400,1125,3.0,6.0,flexible,0,
34120048,251206868,4,26,3,2,31,1,1125,1.0,1.0,strict_14_with_grace_period,2,10.0
34120109,20636595,1,2,1,6,60,3,30,3.0,3.0,flexible,24,10.0
34120439,251206868,4,26,3,2,32,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34120787,80072450,3,2,1,7,75,1,35,3.0,4.0,strict_14_with_grace_period,16,10.0
34121069,251206868,4,26,3,2,31,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34121367,95871186,4,2,1,4,25,1,6,2.0,2.0,flexible,36,10.0
34121394,251206868,4,26,3,2,31,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34123530,108589107,15,2,1,6,47,1,100,3.0,3.0,strict_14_with_grace_period,73,10.0
34123653,257655119,8,2,1,2,125,1,1125,1.0,1.0,flexible,0,
34124671,153750557,11,26,3,2,29,1,10,1.0,1.0,flexible,40,10.0
34124739,20991931,6,15,1,2,48,7,300,2.0,2.0,moderate,4,10.0
34126306,106769751,7,35,1,9,74,1,1125,3.0,5.0,moderate,13,10.0
34126488,170110545,6,2,3,2,19,8,30,1.0,1.0,flexible,7,10.0
34127284,257686655,11,2,1,2,75,15,309,1.0,1.0,flexible,0,
34127492,170110545,6,2,3,2,19,8,30,1.0,1.0,strict_14_with_grace_period,4,10.0
34130243,181020268,6,2,1,3,25,2,7,1.0,2.0,flexible,10,8.0
34141959,235474316,6,2,3,2,27,1,15,1.0,1.0,strict_14_with_grace_period,39,9.0
34142138,257496008,11,15,3,1,22,1,1125,1.0,1.0,strict_14_with_grace_period,0,
34145325,91735609,11,15,3,2,20,2,29,1.0,1.0,strict_14_with_grace_period,22,10.0
34145864,63603835,4,15,1,4,79,3,1125,2.0,2.0,strict_14_with_grace_period,32,10.0
34146794,102783059,9,26,3,2,29,1,1125,1.0,1.0,flexible,0,
34146802,55322955,11,35,3,2,170,3,1125,2.0,1.0,flexible,0,
34147920,96543769,4,2,1,4,49,1,1125,2.0,2.0,flexible,35,10.0
34149331,113570194,3,22,3,2,17,5,30,1.0,1.0,flexible,3,10.0
34150038,10860743,11,2,1,4,43,3,23,2.0,1.0,flexible,0,
34151649,175148675,6,2,3,1,20,3,60,1.0,1.0,flexible,0,
34153030,233732839,6,15,3,1,11,1,1125,0.0,1.0,flexible,0,
34153525,257861650,9,23,3,2,50,1,1125,0.0,1.0,flexible,0,
34156180,159103821,6,2,1,4,29,3,60,2.0,2.0,moderate,32,10.0
34157140,253382745,15,2,1,4,18,1,60,2.0,2.0,flexible,66,10.0
34157300,12451150,6,2,1,5,57,2,1124,2.0,3.0,flexible,24,10.0
34157614,82322722,6,2,1,4,113,2,1125,2.0,2.0,flexible,12,10.0
34158207,70507707,3,22,1,1,16,3,60,0.0,1.0,strict_14_with_grace_period,24,10.0
34158799,173980933,6,2,3,2,16,1,2,1.0,1.0,flexible,0,
34167957,256242715,3,18,3,2,43,6,60,2.0,2.0,flexible,0,
34176074,258024537,3,2,1,7,57,1,90,3.0,3.0,moderate,4,10.0
34178673,137855218,14,26,3,1,12,2,1125,1.0,1.0,flexible,2,10.0
34179349,46428406,6,2,1,3,43,2,31,2.0,2.0,flexible,16,10.0
34179495,7508019,11,2,1,9,140,1,1125,3.0,3.0,strict_14_with_grace_period,59,10.0
34180463,100371702,3,2,1,4,50,1,1125,2.0,2.0,strict_14_with_grace_period,39,10.0
34180504,258062841,6,6,2,2,125,1,1125,1.0,1.0,flexible,1,
34181657,24045381,6,33,3,2,29,1,14,1.0,1.0,moderate,12,10.0
34184355,87539949,3,2,1,5,50,2,1125,2.0,3.0,strict_14_with_grace_period,15,10.0
34184666,132586417,3,2,3,1,9,1,1125,1.0,1.0,flexible,0,
34184927,139494866,3,2,3,2,14,1,365,1.0,1.0,flexible,4,10.0
34188610,257622945,11,15,1,2,40,1,1125,1.0,1.0,flexible,6,10.0
34198075,215355956,3,2,1,2,26,1,30,1.0,1.0,strict_14_with_grace_period,106,10.0
34200510,241327887,3,29,1,2,45,1,100,1.0,1.0,strict_14_with_grace_period,54,10.0
34201214,138590711,6,2,1,4,226,1,1125,2.0,2.0,flexible,2,10.0
34201742,193696220,6,2,1,4,176,2,1125,2.0,2.0,strict_14_with_grace_period,28,9.0
34203196,188753676,6,2,1,4,50,1,1125,2.0,2.0,strict_14_with_grace_period,85,9.0
34203546,5755202,11,2,1,12,328,2,1124,4.0,6.0,strict_14_with_grace_period,2,10.0
34204068,24188530,3,26,3,2,19,2,1125,1.0,1.0,moderate,6,10.0
34204366,75253783,3,2,1,3,32,3,30,1.0,2.0,flexible,9,10.0
34207741,27449159,5,2,1,2,68,2,1125,1.0,1.0,flexible,12,9.0
34207813,5507634,6,2,1,4,54,2,1125,1.0,1.0,moderate,21,10.0
34209744,18217510,6,2,1,6,83,3,1125,2.0,3.0,strict_14_with_grace_period,0,
34210049,17688176,6,2,1,4,68,2,1125,2.0,2.0,strict_14_with_grace_period,50,10.0
34211469,251848002,5,29,1,2,43,2,1125,1.0,1.0,flexible,0,
34220820,1698867,6,2,3,2,50,2,1125,1.0,1.0,moderate,0,
34223134,33080453,4,2,3,2,11,2,1000,1.0,1.0,moderate,1,10.0
34224821,108589107,15,2,1,6,43,1,100,3.0,3.0,strict_14_with_grace_period,134,10.0
34225080,258387598,6,2,3,2,12,7,31,1.0,1.0,flexible,21,10.0
34225558,236799512,4,2,3,1,11,5,181,1.0,1.0,flexible,1,10.0
34226136,92462589,6,2,1,2,31,3,1125,1.0,1.0,flexible,5,10.0
34226890,102430768,14,26,4,2,13,1,1125,1.0,2.0,moderate,1,8.0
34227053,14731381,6,2,1,2,65,1,1125,1.0,1.0,flexible,22,10.0
34230303,252213344,1,2,3,2,17,1,1125,1.0,1.0,flexible,0,
34231428,257012490,8,15,4,1,10,1,1125,1.0,1.0,flexible,0,
34232173,248471999,6,2,3,1,20,1,40,1.0,1.0,flexible,0,
34233888,233999277,3,2,1,6,83,2,1125,3.0,4.0,moderate,31,10.0
34235591,62786378,11,15,1,4,57,1,1125,2.0,2.0,moderate,38,10.0
34238371,139651338,3,2,3,1,11,7,28,0.0,1.0,flexible,0,
34244017,256715644,14,2,1,9,94,1,1125,5.0,5.0,moderate,34,10.0
34248867,258575179,6,2,1,2,17,2,67,1.0,1.0,flexible,5,10.0
34250042,3527706,6,2,1,4,113,3,1125,2.0,2.0,strict_14_with_grace_period,8,10.0
34250709,114045632,6,29,1,2,59,2,1125,1.0,1.0,strict_14_with_grace_period,32,9.0
34250861,193689270,3,2,1,4,33,1,1125,2.0,3.0,flexible,16,10.0
34251891,193689270,3,2,1,3,33,1,1125,0.0,2.0,flexible,30,10.0
34252306,6188393,6,26,3,2,25,1,14,1.0,1.0,flexible,3,10.0
34254489,258627127,2,2,3,2,18,2,15,1.0,1.0,flexible,13,10.0
34256420,258645922,2,15,3,1,25,1,1125,0.0,0.0,flexible,2,10.0
34256985,130064594,15,2,3,2,18,2,1125,0.0,1.0,strict_14_with_grace_period,53,10.0
34257505,66510852,6,26,3,2,15,1,1125,0.0,1.0,strict_14_with_grace_period,5,10.0
34260670,184509112,3,2,3,2,22,1,340,1.0,1.0,moderate,13,10.0
34274204,35042188,14,29,3,1,12,2,365,1.0,1.0,flexible,16,10.0
34274683,258050682,10,26,3,1,12,1,1125,1.0,1.0,flexible,2,9.0
34274897,72969330,6,2,1,6,252,1,364,3.0,5.0,moderate,19,10.0
34275138,228916830,3,2,1,4,72,14,200,2.0,3.0,flexible,1,8.0
34275940,214435937,3,2,3,2,20,3,1125,1.0,1.0,strict_14_with_grace_period,34,10.0
34276617,39489389,6,2,1,4,33,2,1125,3.0,3.0,flexible,38,9.0
34277057,257832491,11,2,3,2,17,1,1125,0.0,0.0,strict_14_with_grace_period,6,10.0
34280110,71483193,1,2,3,1,12,1,1125,1.0,1.0,flexible,5,8.0
34281713,258821052,6,2,3,2,14,1,30,1.0,2.0,strict_14_with_grace_period,26,9.0
34282387,136048524,6,2,1,7,94,1,1125,2.0,5.0,flexible,41,9.0
34283470,145215359,16,26,3,5,18,1,63,1.0,2.0,strict_14_with_grace_period,4,10.0
34286586,178427450,6,2,1,6,100,1,90,3.0,3.0,strict_14_with_grace_period,43,10.0
34286773,59199356,6,2,3,2,40,2,1125,1.0,1.0,moderate,2,10.0
34286821,130815107,11,2,3,2,28,2,1125,1.0,1.0,strict_14_with_grace_period,7,10.0
34286934,26909446,6,2,1,4,68,4,180,2.0,3.0,moderate,10,10.0
34287097,258866027,6,26,3,2,28,1,180,1.0,1.0,strict_14_with_grace_period,0,
34287184,258867110,6,22,3,2,23,2,31,1.0,1.0,flexible,0,
34287208,258865469,6,2,3,1,20,2,1125,1.0,1.0,flexible,9,10.0
34287449,231720086,1,15,1,5,55,1,1125,2.0,2.0,moderate,17,10.0
34287876,252693116,6,26,3,2,34,1,1125,1.0,1.0,flexible,2,2.0
34287896,258874446,8,2,1,2,23,2,1125,1.0,2.0,flexible,8,10.0
34288122,154749802,14,26,3,2,27,1,30,1.0,2.0,flexible,46,10.0
34288800,258882955,6,2,3,2,56,2,10,1.0,1.0,flexible,2,10.0
34302724,59199356,6,2,3,2,33,1,1125,1.0,1.0,moderate,1,10.0
34305556,110805631,1,6,2,2,72,1,1125,1.0,1.0,flexible,0,
34306277,110805631,1,6,2,2,56,1,1125,1.0,1.0,flexible,1,10.0
34306278,110805631,1,6,2,2,56,1,1125,1.0,1.0,flexible,1,10.0
34306283,110805631,1,6,2,4,91,1,1125,1.0,2.0,moderate,1,10.0
34306462,130307188,3,2,1,4,50,1,1125,2.0,3.0,moderate,34,10.0
34307142,258998690,3,2,1,5,110,2,1125,3.0,3.0,moderate,1,
34308015,259177,6,29,1,2,49,3,365,1.0,1.0,moderate,30,9.0
34308529,20985817,3,29,1,3,23,3,150,1.0,2.0,strict_14_with_grace_period,9,10.0
34308841,198471653,6,2,1,6,80,2,1125,2.0,4.0,strict_14_with_grace_period,56,10.0
34311367,132173904,6,2,3,2,24,14,90,1.0,1.0,flexible,0,
34312887,259042919,6,15,3,1,25,1,5,1.0,1.0,flexible,24,10.0
